analysis_type,feature_set,detail,split_id,n_features,features,top25_threshold_train,positive_rate_test,average_precision,roc_auc,f1,precision,recall,balanced_accuracy
forward_selection,step_11_add_Youth_Dependency,Youth_Dependency,5,13,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency",0.083669936526255,0.23513513513513515,0.8170072960997862,0.9103610738800212,0.7446808510638298,0.693069306930693,0.8045977011494253,0.8475285325535112
forward_selection,step_12_add_Unemployment_Rate,Unemployment_Rate,1,14,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate",0.081999739786625,0.23872679045092837,0.7928586331024513,0.8950058072009291,0.7301587301587301,0.696969696969697,0.7666666666666667,0.831068524970964
forward_selection,step_12_add_Unemployment_Rate,Unemployment_Rate,2,14,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate",0.0816462571597866,0.2418478260869565,0.8158746602555884,0.8673432403044581,0.7157894736842105,0.6732673267326733,0.7640449438202247,0.8228826869638758
forward_selection,step_12_add_Unemployment_Rate,Unemployment_Rate,3,14,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate",0.08086093914398546,0.2493368700265252,0.8057085668174729,0.9062100593940304,0.7238095238095238,0.6551724137931034,0.8085106382978723,0.8335839410570633
forward_selection,step_12_add_Unemployment_Rate,Unemployment_Rate,4,14,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate",0.08965532467628037,0.20911528150134048,0.7857085953982186,0.8731855714906562,0.6779661016949152,0.6060606060606061,0.7692307692307693,0.8185136897001304
forward_selection,step_12_add_Unemployment_Rate,Unemployment_Rate,5,14,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate",0.083669936526255,0.23513513513513515,0.8167052037740519,0.907517972462532,0.75,0.6857142857142857,0.8275862068965517,0.8554892165224808
forward_selection,step_13_add_coastline_cleaned,coastline_cleaned,1,15,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned",0.081999739786625,0.23872679045092837,0.7970332673102222,0.894463801780875,0.7195767195767195,0.6868686868686869,0.7555555555555555,0.8237708091366628
forward_selection,step_13_add_coastline_cleaned,coastline_cleaned,2,15,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned",0.0816462571597866,0.2418478260869565,0.8119531318332135,0.8598526036003382,0.708994708994709,0.67,0.7528089887640449,0.8172647094357859
forward_selection,step_13_add_coastline_cleaned,coastline_cleaned,3,15,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned",0.08086093914398546,0.2493368700265252,0.80309982162175,0.9049695511615667,0.7238095238095238,0.6551724137931034,0.8085106382978723,0.8335839410570633
forward_selection,step_13_add_coastline_cleaned,coastline_cleaned,4,15,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned",0.08965532467628037,0.20911528150134048,0.7863575208533654,0.8738374619730551,0.6740331491712708,0.5922330097087378,0.782051282051282,0.8198392003476749
forward_selection,step_13_add_coastline_cleaned,coastline_cleaned,5,15,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned",0.083669936526255,0.23513513513513515,0.8169403482176437,0.9068681207099631,0.7539267015706806,0.6923076923076923,0.8275862068965517,0.8572560009747776
forward_selection,step_14_add_width_length,width_length,1,16,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned, width_length",0.081999739786625,0.23872679045092837,0.802483670040521,0.8973674022454511,0.7407407407407407,0.7070707070707071,0.7777777777777778,0.8383662408052652
forward_selection,step_14_add_width_length,width_length,2,16,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned, width_length",0.0816462571597866,0.2418478260869565,0.8139188015588803,0.8609802263299907,0.708994708994709,0.67,0.7528089887640449,0.8172647094357859
forward_selection,step_14_add_width_length,width_length,3,16,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned, width_length",0.08086093914398546,0.2493368700265252,0.8049322150849764,0.9049695511615669,0.7264150943396226,0.652542372881356,0.8191489361702128,0.8371363055409368
forward_selection,step_14_add_width_length,width_length,4,16,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned, width_length",0.08965532467628037,0.20911528150134048,0.7819017180217915,0.8741416775315081,0.6853932584269663,0.61,0.782051282051282,0.8249239461103868
forward_selection,step_14_add_width_length,width_length,5,16,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned, width_length",0.083669936526255,0.23513513513513515,0.8216107218133623,0.9088176759676699,0.7473684210526316,0.6893203883495146,0.8160919540229885,0.851508874537996
forward_selection,step_15_add_longitude,longitude,1,17,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned, width_length, longitude",0.081999739786625,0.23872679045092837,0.8015451800210167,0.894773519163763,0.7319587628865979,0.6826923076923077,0.7888888888888889,0.8369531552458381
forward_selection,step_15_add_longitude,longitude,2,17,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned, width_length, longitude",0.0816462571597866,0.2418478260869565,0.813209613761331,0.8598123313599936,0.708994708994709,0.67,0.7528089887640449,0.8172647094357859
forward_selection,step_15_add_longitude,longitude,3,17,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned, width_length, longitude",0.08086093914398546,0.2493368700265252,0.8052581634348422,0.9054958273813999,0.7264150943396226,0.652542372881356,0.8191489361702128,0.8371363055409368
forward_selection,step_15_add_longitude,longitude,4,17,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned, width_length, longitude",0.08965532467628037,0.20911528150134048,0.7818215013929883,0.8737070838765754,0.6966292134831461,0.62,0.7948717948717948,0.8330291177748805
forward_selection,step_15_add_longitude,longitude,5,17,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned, width_length, longitude",0.083669936526255,0.23513513513513515,0.8214520931148037,0.9082084399496365,0.743455497382199,0.6826923076923077,0.8160919540229885,0.8497420900856991
forward_selection,step_16_add_latitude,latitude,1,18,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned, width_length, longitude, latitude",0.081999739786625,0.23872679045092837,0.8022876579917704,0.8951993805652343,0.7319587628865979,0.6826923076923077,0.7888888888888889,0.8369531552458381
forward_selection,step_16_add_latitude,latitude,2,18,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned, width_length, longitude, latitude",0.0816462571597866,0.2418478260869565,0.8127579888467347,0.8598123313599935,0.7015706806282722,0.6568627450980392,0.7528089887640449,0.813680480045105
forward_selection,step_16_add_latitude,latitude,3,18,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned, width_length, longitude, latitude",0.08086093914398546,0.2493368700265252,0.805460497725103,0.9055334185399594,0.7264150943396226,0.652542372881356,0.8191489361702128,0.8371363055409368
forward_selection,step_16_add_latitude,latitude,4,18,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned, width_length, longitude, latitude",0.08965532467628037,0.20911528150134048,0.7821050251005678,0.8738374619730552,0.6966292134831461,0.62,0.7948717948717948,0.8330291177748805
forward_selection,step_16_add_latitude,latitude,5,18,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned, width_length, longitude, latitude",0.083669936526255,0.23513513513513515,0.8213927809261397,0.908167824215101,0.7473684210526316,0.6893203883495146,0.8160919540229885,0.851508874537996
forward_selection,step_17_add_previous_visit_month,previous_visit_month,1,19,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned, width_length, longitude, latitude, previous_visit_month",0.081999739786625,0.23872679045092837,0.806518601431453,0.8955865272938444,0.7619047619047619,0.7272727272727273,0.8,0.8529616724738676
forward_selection,step_17_add_previous_visit_month,previous_visit_month,2,19,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned, width_length, longitude, latitude, previous_visit_month",0.0816462571597866,0.2418478260869565,0.8111215891630801,0.860778865128267,0.7015706806282722,0.6568627450980392,0.7528089887640449,0.813680480045105
